"part_A","num_A","fam_A","name_A","part_B","num_B","fam_B","name_B","criterion"
"3024#1","3024","plate","Plate 1 x 1","004511b#2","004511b","other","Sticker Sheet for Sets 363-1, 555-1","stack"
"3024#1","3024","plate","Plate 1 x 1","3815#1","3815","other","3815","touch"
"3024#1","3024","plate","Plate 1 x 1","3819#1","3819","other","3819","stack"
"3024#1","3024","plate","Plate 1 x 1","3816#1","3816","minifig","Leg, Right","touch"
"3024#1","3024","plate","Plate 1 x 1","3817#1","3817","minifig","Leg, Left","touch"
"3024#2","3024","plate","Plate 1 x 1","3024#4","3024","plate","Plate 1 x 1","touch"
"3024#2","3024","plate","Plate 1 x 1","3710#4","3710","plate","Plate 1 x 4","touch"
"3024#2","3024","plate","Plate 1 x 1","3031#1","3031","plate","Plate 4 x 4","touch"
"3024#2","3024","plate","Plate 1 x 1","122c01#2","122c01","wheel_holder","Plate Special 2 x 2 with Wheels Red","touch"
"3024#2","3024","plate","Plate 1 x 1","004511b#4","004511b","other","Sticker Sheet for Sets 363-1, 555-1","stack"
"3024#2","3024","plate","Plate 1 x 1","3815#1","3815","other","3815","touch"
"3024#2","3024","plate","Plate 1 x 1","3818#1","3818","other","3818","stack"
"3024#2","3024","plate","Plate 1 x 1","3816#1","3816","minifig","Leg, Right","touch"
"3024#2","3024","plate","Plate 1 x 1","3817#1","3817","minifig","Leg, Left","touch"
"3829c01#1","3829c01","wheel","Steering Stand 1 x 2 with Black Steering Wheel","122c01#1","122c01","wheel_holder","Plate Special 2 x 2 with Wheels Red","tyre-hub"
"3829c01#1","3829c01","wheel","Steering Stand 1 x 2 with Black Steering Wheel","3641#1","3641","tyre","Tyre 15 x 6 Offset Tread Small","tyre-hub"
"3829c01#1","3829c01","wheel","Steering Stand 1 x 2 with Black Steering Wheel","3641#3","3641","tyre","Tyre 15 x 6 Offset Tread Small","tyre-hub"
"3829c01#1","3829c01","wheel","Steering Stand 1 x 2 with Black Steering Wheel","3820#1","3820","minifig","Minifig Hand","stack"
"3829c01#1","3829c01","wheel","Steering Stand 1 x 2 with Black Steering Wheel","3820#2","3820","minifig","Minifig Hand","stack"
"3024#3","3024","plate","Plate 1 x 1","3710#4","3710","plate","Plate 1 x 4","touch"
"3024#3","3024","plate","Plate 1 x 1","3031#1","3031","plate","Plate 4 x 4","touch"
"3024#3","3024","plate","Plate 1 x 1","122c01#2","122c01","wheel_holder","Plate Special 2 x 2 with Wheels Red","stack"
"3024#3","3024","plate","Plate 1 x 1","3005#2","3005","brick","Brick 1 x 1","stack"
"3024#3","3024","plate","Plate 1 x 1","004511b#2","004511b","other","Sticker Sheet for Sets 363-1, 555-1","stack"
"3024#3","3024","plate","Plate 1 x 1","973#1","973","other","973","stack"
"3024#3","3024","plate","Plate 1 x 1","3815#1","3815","other","3815","touch"
"3024#3","3024","plate","Plate 1 x 1","3819#1","3819","other","3819","stack"
"3024#3","3024","plate","Plate 1 x 1","3816#1","3816","minifig","Leg, Right","touch"
"3024#3","3024","plate","Plate 1 x 1","3817#1","3817","minifig","Leg, Left","touch"
"3024#4","3024","plate","Plate 1 x 1","3710#4","3710","plate","Plate 1 x 4","touch"
"3024#4","3024","plate","Plate 1 x 1","3031#1","3031","plate","Plate 4 x 4","touch"
"3024#4","3024","plate","Plate 1 x 1","122c01#2","122c01","wheel_holder","Plate Special 2 x 2 with Wheels Red","stack"
"3024#4","3024","plate","Plate 1 x 1","3005#1","3005","brick","Brick 1 x 1","stack"
"3024#4","3024","plate","Plate 1 x 1","004511b#4","004511b","other","Sticker Sheet for Sets 363-1, 555-1","stack"
"3024#4","3024","plate","Plate 1 x 1","973#1","973","other","973","stack"
"3024#4","3024","plate","Plate 1 x 1","3815#1","3815","other","3815","touch"
"3024#4","3024","plate","Plate 1 x 1","3818#1","3818","other","3818","stack"
"3024#4","3024","plate","Plate 1 x 1","3816#1","3816","minifig","Leg, Right","touch"
"3024#4","3024","plate","Plate 1 x 1","3817#1","3817","minifig","Leg, Left","touch"
"3710#3","3710","plate","Plate 1 x 4","3821#1","3821","panel","Door 1 x 3 x 1 Right","touch"
"3710#3","3710","plate","Plate 1 x 4","3822#1","3822","panel","Door 1 x 3 x 1 Left","touch"
"3710#3","3710","plate","Plate 1 x 4","3021#1","3021","plate","Plate 2 x 3","touch"
"3710#3","3710","plate","Plate 1 x 4","3021#2","3021","plate","Plate 2 x 3","touch"
"3710#3","3710","plate","Plate 1 x 4","122c01#1","122c01","wheel_holder","Plate Special 2 x 2 with Wheels Red","stack"
"3710#4","3710","plate","Plate 1 x 4","3031#1","3031","plate","Plate 4 x 4","touch"
"3710#4","3710","plate","Plate 1 x 4","122c01#2","122c01","wheel_holder","Plate Special 2 x 2 with Wheels Red","stack"
"3710#4","3710","plate","Plate 1 x 4","3005#1","3005","brick","Brick 1 x 1","stack"
"3710#4","3710","plate","Plate 1 x 4","3005#2","3005","brick","Brick 1 x 1","stack"
"3821#1","3821","panel","Door 1 x 3 x 1 Right","3021#1","3021","plate","Plate 2 x 3","touch"
"3821#1","3821","panel","Door 1 x 3 x 1 Right","3021#2","3021","plate","Plate 2 x 3","touch"
"3821#1","3821","panel","Door 1 x 3 x 1 Right","122c01#1","122c01","wheel_holder","Plate Special 2 x 2 with Wheels Red","stack"
"3821#1","3821","panel","Door 1 x 3 x 1 Right","3710#5","3710","plate","Plate 1 x 4","stack"
"3821#1","3821","panel","Door 1 x 3 x 1 Right","004511b#3","004511b","other","Sticker Sheet for Sets 363-1, 555-1","touch"
"3821#1","3821","panel","Door 1 x 3 x 1 Right","973#1","973","other","973","stack"
"3821#1","3821","panel","Door 1 x 3 x 1 Right","3815#1","3815","other","3815","touch"
"3821#1","3821","panel","Door 1 x 3 x 1 Right","3818#1","3818","other","3818","touch"
"3821#1","3821","panel","Door 1 x 3 x 1 Right","3820#1","3820","minifig","Minifig Hand","touch"
"3821#1","3821","panel","Door 1 x 3 x 1 Right","3816#1","3816","minifig","Leg, Right","stack"
"3821#1","3821","panel","Door 1 x 3 x 1 Right","3817#1","3817","minifig","Leg, Left","stack"
"3822#1","3822","panel","Door 1 x 3 x 1 Left","3021#1","3021","plate","Plate 2 x 3","touch"
"3822#1","3822","panel","Door 1 x 3 x 1 Left","3021#2","3021","plate","Plate 2 x 3","touch"
"3822#1","3822","panel","Door 1 x 3 x 1 Left","122c01#1","122c01","wheel_holder","Plate Special 2 x 2 with Wheels Red","stack"
"3822#1","3822","panel","Door 1 x 3 x 1 Left","3710#5","3710","plate","Plate 1 x 4","stack"
"3822#1","3822","panel","Door 1 x 3 x 1 Left","004511b#1","004511b","other","Sticker Sheet for Sets 363-1, 555-1","touch"
"3822#1","3822","panel","Door 1 x 3 x 1 Left","973#1","973","other","973","stack"
"3822#1","3822","panel","Door 1 x 3 x 1 Left","3815#1","3815","other","3815","touch"
"3822#1","3822","panel","Door 1 x 3 x 1 Left","3819#1","3819","other","3819","touch"
"3822#1","3822","panel","Door 1 x 3 x 1 Left","3820#2","3820","minifig","Minifig Hand","touch"
"3822#1","3822","panel","Door 1 x 3 x 1 Left","3816#1","3816","minifig","Leg, Right","stack"
"3822#1","3822","panel","Door 1 x 3 x 1 Left","3817#1","3817","minifig","Leg, Left","stack"
"3021#1","3021","plate","Plate 2 x 3","3021#2","3021","plate","Plate 2 x 3","touch"
"3021#1","3021","plate","Plate 2 x 3","122c01#1","122c01","wheel_holder","Plate Special 2 x 2 with Wheels Red","stack"
"3021#2","3021","plate","Plate 2 x 3","122c01#1","122c01","wheel_holder","Plate Special 2 x 2 with Wheels Red","stack"
"3031#1","3031","plate","Plate 4 x 4","122c01#2","122c01","wheel_holder","Plate Special 2 x 2 with Wheels Red","stack"
"3031#1","3031","plate","Plate 4 x 4","3005#1","3005","brick","Brick 1 x 1","stack"
"3031#1","3031","plate","Plate 4 x 4","3005#2","3005","brick","Brick 1 x 1","stack"
"3031#1","3031","plate","Plate 4 x 4","3710#5","3710","plate","Plate 1 x 4","stack"
"3031#1","3031","plate","Plate 4 x 4","004511b#2","004511b","other","Sticker Sheet for Sets 363-1, 555-1","touch"
"3031#1","3031","plate","Plate 4 x 4","004511b#4","004511b","other","Sticker Sheet for Sets 363-1, 555-1","touch"
"3031#1","3031","plate","Plate 4 x 4","973#1","973","other","973","stack"
"3031#1","3031","plate","Plate 4 x 4","3815#1","3815","other","3815","touch"
"3031#1","3031","plate","Plate 4 x 4","3818#1","3818","other","3818","touch"
"3031#1","3031","plate","Plate 4 x 4","3819#1","3819","other","3819","touch"
"3031#1","3031","plate","Plate 4 x 4","3816#1","3816","minifig","Leg, Right","stack"
"3031#1","3031","plate","Plate 4 x 4","3817#1","3817","minifig","Leg, Left","stack"
"122c01#1","122c01","wheel_holder","Plate Special 2 x 2 with Wheels Red","3641#1","3641","tyre","Tyre 15 x 6 Offset Tread Small","tyre-hub"
"122c01#1","122c01","wheel_holder","Plate Special 2 x 2 with Wheels Red","3641#3","3641","tyre","Tyre 15 x 6 Offset Tread Small","tyre-hub"
"122c01#2","122c01","wheel_holder","Plate Special 2 x 2 with Wheels Red","3641#2","3641","tyre","Tyre 15 x 6 Offset Tread Small","tyre-hub"
"122c01#2","122c01","wheel_holder","Plate Special 2 x 2 with Wheels Red","3641#4","3641","tyre","Tyre 15 x 6 Offset Tread Small","tyre-hub"
"3005#1","3005","brick","Brick 1 x 1","3710#5","3710","plate","Plate 1 x 4","touch"
"3005#1","3005","brick","Brick 1 x 1","3794a#1","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","touch"
"3005#1","3005","brick","Brick 1 x 1","3062b#1","3062b","cone","Brick Round 1 x 1 Open Stud","stack"
"3005#1","3005","brick","Brick 1 x 1","004511b#4","004511b","other","Sticker Sheet for Sets 363-1, 555-1","touch"
"3005#2","3005","brick","Brick 1 x 1","3710#5","3710","plate","Plate 1 x 4","touch"
"3005#2","3005","brick","Brick 1 x 1","3794a#1","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","touch"
"3005#2","3005","brick","Brick 1 x 1","3062b#1","3062b","cone","Brick Round 1 x 1 Open Stud","stack"
"3005#2","3005","brick","Brick 1 x 1","004511b#2","004511b","other","Sticker Sheet for Sets 363-1, 555-1","touch"
"3823#1","3823","panel","Windscreen 2 x 4 x 2","3710#5","3710","plate","Plate 1 x 4","touch"
"3823#1","3823","panel","Windscreen 2 x 4 x 2","3625#1","3625","minifig","Hair Pigtails","touch"
"3823#1","3823","panel","Windscreen 2 x 4 x 2","3626bp01#1","3626bp01","minifig","Minifig Head [Plain] [Blocked Open Stud]","touch"
"3823#1","3823","panel","Windscreen 2 x 4 x 2","973#1","973","other","973","stack"
"3710#5","3710","plate","Plate 1 x 4","3794a#1","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","touch"
"3710#5","3710","plate","Plate 1 x 4","3062b#1","3062b","cone","Brick Round 1 x 1 Open Stud","stack"
"3710#5","3710","plate","Plate 1 x 4","3625#1","3625","minifig","Hair Pigtails","touch"
"3710#5","3710","plate","Plate 1 x 4","3626bp01#1","3626bp01","minifig","Minifig Head [Plain] [Blocked Open Stud]","touch"
"3710#5","3710","plate","Plate 1 x 4","973#1","973","other","973","touch"
"3710#5","3710","plate","Plate 1 x 4","3818#1","3818","other","3818","touch"
"3710#5","3710","plate","Plate 1 x 4","3819#1","3819","other","3819","touch"
"3794a#1","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","3062b#1","3062b","cone","Brick Round 1 x 1 Open Stud","stack"
"3794a#1","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","3625#1","3625","minifig","Hair Pigtails","touch"
"3794a#1","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","3626bp01#1","3626bp01","minifig","Minifig Head [Plain] [Blocked Open Stud]","touch"
"3794a#1","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","973#1","973","other","973","touch"
"004511b#1","004511b","other","Sticker Sheet for Sets 363-1, 555-1","3820#2","3820","minifig","Minifig Hand","stack"
"004511b#3","004511b","other","Sticker Sheet for Sets 363-1, 555-1","3820#1","3820","minifig","Minifig Hand","stack"
"3625#1","3625","minifig","Hair Pigtails","3626bp01#1","3626bp01","minifig","Minifig Head [Plain] [Blocked Open Stud]","touch"
"3625#1","3625","minifig","Hair Pigtails","973#1","973","other","973","stack"
"3626bp01#1","3626bp01","minifig","Minifig Head [Plain] [Blocked Open Stud]","973#1","973","other","973","stack"
"973#1","973","other","973","3815#1","3815","other","3815","stack"
"973#1","973","other","973","3818#1","3818","other","3818","touch"
"973#1","973","other","973","3819#1","3819","other","3819","touch"
"973#1","973","other","973","3820#1","3820","minifig","Minifig Hand","touch"
"973#1","973","other","973","3820#2","3820","minifig","Minifig Hand","touch"
"3815#1","3815","other","3815","3818#1","3818","other","3818","stack"
"3815#1","3815","other","3815","3819#1","3819","other","3819","stack"
"3815#1","3815","other","3815","3820#1","3820","minifig","Minifig Hand","stack"
"3815#1","3815","other","3815","3820#2","3820","minifig","Minifig Hand","stack"
"3815#1","3815","other","3815","3816#1","3816","minifig","Leg, Right","touch"
"3815#1","3815","other","3815","3817#1","3817","minifig","Leg, Left","touch"
"3818#1","3818","other","3818","3819#1","3819","other","3819","touch"
"3818#1","3818","other","3818","3820#1","3820","minifig","Minifig Hand","touch"
"3819#1","3819","other","3819","3820#2","3820","minifig","Minifig Hand","touch"
"3816#1","3816","minifig","Leg, Right","3817#1","3817","minifig","Leg, Left","touch"
