part_num,color_id,quantity,is_spare,part_img_url
3004,0,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/300426.jpg
3001,0,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/300126.jpg
98100,0,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4653822.jpg
30162,72,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211051.jpg
30357,72,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/4212075.jpg
44728,71,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4277927.jpg
3005,71,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211389.jpg
4070,71,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211476.jpg
11211,71,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/6015344.jpg
4740,71,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211512.jpg
3023,71,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211398.jpg
3022,71,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211397.jpg
3021,71,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211396.jpg
6141,71,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211525.jpg
60474,71,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4515351.jpg
11213,71,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/6015349.jpg
3039,71,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211410.jpg
4599b,71,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211503.jpg
14769,71,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/6052200.jpg
6565,71,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211560.jpg
6564,71,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211559.jpg
41770,71,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211735.jpg
41769,71,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211732.jpg
3062b,41,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/4183544.jpg
3024,41,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/6051920.jpg
